transaction_id,rental_id,transaction_date,transaction_year,category_id,category_name,city,country,customer_id,payment_amount,rental_duration
911,11,2024-09-19,2025-02-04,11,Action|Drama,Caburan,Philippines,83,76,8
912,46,2025-04-04,2024-05-20,55,Comedy|Documentary|Drama,Dampit Satu,Indonesia,70,64,28
913,73,2025-01-27,2025-03-12,7,Drama,Laozhuang,China,90,42,96
914,79,2024-12-30,2024-08-25,41,Action|Animation|Comedy|Crime|Drama|Mystery|Romance|Thriller,Fangshan,China,33,61,28
915,9,2024-07-07,2024-07-05,4,Comedy,Guishan,China,6,63,18
916,76,2025-01-15,2024-08-13,43,Comedy|Drama|Romance,Wanfu,China,93,34,11
917,26,2025-04-29,2024-08-21,61,Comedy|Drama,Mlangali,Tanzania,7,46,32
918,40,2025-01-30,2024-10-03,5,Comedy,Canalete,Colombia,21,47,5
919,92,2024-07-24,2024-10-18,84,Children|Comedy,Heqiao,China,36,92,11
920,81,2024-08-31,2024-08-27,30,Children|Drama,Jermenovci,Serbia,31,97,16
921,53,2024-12-06,2024-08-07,70,Adventure|Comedy,Huanghai,China,55,39,64
922,44,2025-05-14,2025-03-20,93,Action|Drama,Mariestad,Sweden,94,47,12
923,44,2025-03-19,2024-07-09,91,Drama|Romance,East Angus,Canada,99,84,24
924,21,2025-01-23,2024-07-31,70,Action|Romance|Thriller,Bugis,Indonesia,40,9,35
925,86,2025-01-30,2024-08-17,34,Comedy|Drama,Yangjiao,China,39,66,13
926,97,2025-01-09,2024-12-27,1,Action|War|Western,Nandulehe,China,68,78,76
927,22,2024-11-25,2024-06-10,98,Adventure|Animation|Children|Fantasy,Rokycany,Czech Republic,62,70,59
928,82,2024-09-28,2024-07-16,43,Comedy|Romance,Fontenay-sous-Bois,France,59,24,59
929,66,2024-11-03,2024-10-26,63,Western,Kainan,Japan,15,81,31
930,30,2025-04-12,2024-11-17,25,Action|Crime|Thriller,Berezayka,Russia,9,39,46
931,81,2024-12-15,2024-10-20,47,Documentary,Iperu,Nigeria,48,74,11
932,73,2024-10-10,2024-05-30,24,Action|Comedy|Crime|Thriller,Shanghe,China,58,38,9
933,89,2024-10-31,2024-12-15,48,Comedy,General Manuel J. Campos,Argentina,45,95,8
934,61,2024-11-11,2024-12-10,42,Comedy|Crime|Drama,Olopa,Guatemala,24,25,59
935,58,2024-05-22,2024-08-04,6,Drama,Shenwan,China,32,55,8
936,27,2025-05-02,2024-06-12,39,Drama,Ljupina,Croatia,3,28,26
937,54,2025-03-03,2025-05-09,65,Documentary,Ban Ko Lan,Thailand,62,57,83
938,55,2025-04-20,2024-09-25,6,Drama|Romance,Rosetta,Egypt,69,37,46
939,90,2024-07-08,2024-11-01,26,Drama|Romance|Thriller,Yudaikelike,China,73,78,43
940,29,2024-11-10,2024-12-23,53,Crime|Drama|Thriller,Nguékhokh,Senegal,6,71,75
941,8,2025-02-04,2024-11-26,2,Action|Drama|Thriller,Järfälla,Sweden,20,94,30
942,24,2024-06-21,2025-01-10,27,Horror,Melaka,Malaysia,66,73,52
943,94,2025-03-28,2024-06-16,80,Comedy|Romance,Muldersdriseloop,South Africa,72,20,27
944,96,2025-01-22,2025-04-09,88,Comedy|Drama,Shreveport,United States,41,35,4
945,55,2024-08-28,2025-02-06,46,Drama|Musical|Romance,Ukata,Nigeria,41,79,11
946,49,2024-12-25,2024-12-30,26,Drama,Medvezh’yegorsk,Russia,70,70,99
947,10,2024-06-28,2024-11-21,84,Drama,Solidaridad,Mexico,30,77,98
948,39,2024-08-15,2024-06-19,77,Crime|Thriller,União dos Palmares,Brazil,60,89,18
949,22,2024-09-23,2024-10-14,95,Children|Drama,Kasama,Japan,71,18,23
950,65,2025-03-15,2024-10-02,13,Comedy|Fantasy|Romance|Thriller,Pétionville,Haiti,61,71,50
951,38,2024-12-12,2025-05-07,42,Drama,Taiping,China,48,53,71
952,6,2025-01-29,2024-09-09,71,Drama|Romance,Flagstaff,South Africa,61,31,69
953,80,2024-08-16,2025-04-27,98,Drama,Pécs,Hungary,19,18,64
954,25,2025-03-06,2025-02-11,31,Documentary,Jarānwāla,Pakistan,49,48,91
955,92,2025-01-31,2025-03-12,72,Comedy,Kołbiel,Poland,5,71,37
956,55,2025-01-06,2024-07-09,87,Comedy|Romance,Tozkhurmato,Iraq,84,5,4
957,88,2025-01-26,2025-04-11,31,Drama,Lac du Bonnet,Canada,38,38,36
958,88,2024-10-05,2024-07-08,52,Drama,Timon,Indonesia,100,66,46
959,66,2024-07-26,2025-02-17,94,Drama|Romance,Babakan,Indonesia,21,88,97
960,72,2024-10-22,2024-12-11,16,Documentary,Jenang Selatan,Indonesia,44,6,71
961,21,2024-12-06,2025-03-29,29,Action,Nanterre,France,23,79,93
962,26,2024-07-05,2024-06-29,18,Drama,Tromsø,Norway,45,83,8
963,5,2024-06-01,2024-06-04,41,Comedy,Sangumata,Indonesia,64,79,91
964,74,2024-09-15,2024-09-01,6,Action|Comedy|Crime,Ami,Japan,43,94,9
965,11,2024-11-11,2024-12-11,3,Documentary,Dayou,China,94,7,22
966,88,2025-01-14,2024-08-12,67,Drama,Pilar,Philippines,26,68,82
967,56,2025-02-28,2024-12-14,6,Action|Drama|War,Seririt,Indonesia,34,56,68
968,46,2025-01-13,2024-12-19,58,Children|Comedy|Romance,Atyrá,Paraguay,44,38,55
969,87,2024-08-04,2025-02-05,76,Drama|Romance,Al Mukallā,Yemen,65,79,78
970,27,2024-09-20,2025-03-29,60,Romance,Jinchuan,China,58,16,72
971,85,2025-01-29,2024-08-30,39,Comedy,Sundsvall,Sweden,51,41,75
972,58,2024-05-27,2025-03-09,41,Drama,Kyŏngsŏng,North Korea,2,69,59
973,16,2024-07-04,2024-08-12,7,Comedy,Guanay,Bolivia,39,87,5
974,95,2025-01-17,2024-09-25,68,Crime|Drama,Jönköping,Sweden,57,92,27
975,42,2024-07-16,2024-10-16,50,Adventure|Comedy|Thriller,Shuigou,China,13,78,89
976,76,2024-11-15,2024-10-13,37,Crime|Drama,Burnside,United Kingdom,28,74,72
977,78,2025-02-23,2024-09-08,16,Drama,Danglang Hudong,China,2,91,57
978,96,2025-02-10,2024-06-12,67,Documentary,Căuşeni,Moldova,7,14,64
979,85,2024-06-21,2025-03-29,96,Horror,Arroyo Seco,Argentina,11,26,15
980,34,2025-04-10,2024-12-10,62,Comedy|Romance,Jednorożec,Poland,59,87,100
981,30,2024-09-02,2024-10-07,48,Drama,Usulután,El Salvador,78,99,80
982,72,2024-10-22,2025-02-06,55,Drama,Shaghat,Armenia,52,93,90
983,44,2024-10-08,2024-10-30,82,Comedy|Drama,Vestmannaeyjar,Iceland,93,15,91
984,84,2024-09-05,2024-11-09,50,Comedy|Drama|Romance,Gyumri,Armenia,87,64,67
985,33,2024-12-25,2024-11-08,85,Comedy,Los Pinos,Mexico,12,87,76
986,15,2024-07-23,2024-12-08,22,Drama|Romance,Longcheng,China,28,53,27
987,59,2024-07-14,2025-04-06,53,Crime|Drama|Thriller,Balaka,Malawi,93,45,11
988,75,2024-11-16,2024-09-08,14,Drama,Napak,Uganda,23,35,4
989,47,2024-12-10,2025-03-28,20,Comedy,Ketitang Wetan,Indonesia,95,54,96
990,63,2025-04-26,2024-10-22,70,Drama,Inglewood,United States,91,18,54
991,70,2024-12-23,2025-04-09,60,Adventure|Animation|Children|Comedy|Fantasy,Des Moines,United States,28,26,58
992,35,2025-03-14,2024-09-21,6,Comedy|Drama,Leiden,Netherlands,63,81,93
993,37,2024-10-18,2025-01-12,37,Comedy|Fantasy|Mystery|Sci-Fi,Wuyao,China,55,93,46
994,30,2024-07-14,2025-02-08,3,Action|Sci-Fi|Thriller,Waihi,New Zealand,45,45,88
995,56,2025-02-17,2025-01-30,75,Horror|Thriller,Meia Via,Portugal,19,54,50
996,99,2024-10-20,2024-12-20,93,Adventure|Comedy|Fantasy,Hedong,China,86,30,91
997,73,2024-07-28,2025-04-21,6,Documentary,Padang,Philippines,43,72,86
998,61,2024-07-04,2024-12-21,99,Drama,Shengli,China,81,90,20
999,93,2024-09-12,2024-11-04,24,Comedy|Drama|Romance,Al Maḩjal,Yemen,79,97,7
1000,51,2025-03-08,2025-05-09,100,Western,Modderfontein,South Africa,50,27,79
